hour,updated_type,updated_subtype,longitude,latitude,alert_count
12:00,Jam,Stand Still Traffic,-87.77,41.87,204
12:00,Jam,Stand Still Traffic,-87.73,41.95,189
12:00,Jam,Stand Still Traffic,-87.71,41.93,168
12:00,Jam,Stand Still Traffic,-87.75,41.97,160
12:00,Jam,Stand Still Traffic,-87.69,41.92,157
12:00,Jam,Unclassified,-87.72,41.94,54
12:00,Jam,Unclassified,-87.75,41.96,52
12:00,Jam,Unclassified,-87.71,41.93,45
12:00,Jam,Unclassified,-87.73,41.95,44
12:00,Jam,Unclassified,-87.69,41.92,43
12:00,Jam,Unclassified,-87.74,41.95,42
12:00,Jam,Unclassified,-87.67,41.9,42
12:00,Jam,Unclassified,-87.65,41.85,42
12:00,Jam,Unclassified,-87.71,41.94,40
12:00,Jam,Unclassified,-87.75,41.97,38
12:00,Road Closed,Construction,-87.73,41.97,2
12:00,Road Closed,Construction,-87.74,41.96,1
12:00,Road Closed,Construction,-87.72,41.98,1
12:00,Road Closed,Construction,-87.71,41.93,1
12:00,Road Closed,Construction,-87.69,41.96,1
12:00,Road Closed,Construction,-87.66,41.9,1
12:00,Road Closed,Construction,-87.65,41.91,1
12:00,Road Closed,Event,-87.75,41.96,645
12:00,Road Closed,Event,-87.65,41.88,430
12:00,Road Closed,Event,-87.6,41.69,216
12:00,Road Closed,Event,-87.64,41.71,215
12:00,Road Closed,Event,-87.64,41.83,215
12:00,Road Closed,Event,-87.68,41.88,52
12:00,Road Closed,Event,-87.68,41.87,37
12:00,Road Closed,Event,-87.63,41.87,18
12:00,Road Closed,Event,-87.68,41.86,4
12:00,Road Closed,Event,-87.66,41.98,3
12:00,Road Closed,Hazard,-87.66,41.99,1
12:00,Road Closed,Unclassified,-87.75,41.96,37
12:00,Road Closed,Unclassified,-87.7,41.96,36
12:00,Road Closed,Unclassified,-87.77,41.95,21
12:00,Road Closed,Unclassified,-87.65,41.88,18
12:00,Road Closed,Unclassified,-87.62,41.87,18
12:00,Road Closed,Unclassified,-87.66,41.99,16
12:00,Road Closed,Unclassified,-87.67,41.98,15
12:00,Road Closed,Unclassified,-87.64,41.83,15
12:00,Road Closed,Unclassified,-87.63,41.87,14
12:00,Road Closed,Unclassified,-87.72,41.93,13
13:00,Accident,Major,-87.69,41.87,14
13:00,Accident,Major,-87.65,41.85,12
13:00,Accident,Major,-87.64,41.83,8
13:00,Accident,Major,-87.64,41.84,8
13:00,Accident,Major,-87.75,41.96,7
13:00,Accident,Major,-87.65,41.86,7
13:00,Accident,Major,-87.64,41.8,7
13:00,Accident,Major,-87.72,41.87,6
13:00,Accident,Major,-87.65,41.87,6
13:00,Accident,Major,-87.62,41.71,6
13:00,Accident,Minor,-87.65,41.86,6
13:00,Accident,Minor,-87.65,41.89,5
13:00,Accident,Minor,-87.63,41.9,5
13:00,Accident,Minor,-87.77,41.97,4
13:00,Accident,Minor,-87.75,41.96,4
13:00,Accident,Minor,-87.75,41.97,4
13:00,Accident,Minor,-87.74,41.95,4
13:00,Accident,Minor,-87.72,41.94,4
13:00,Accident,Minor,-87.66,41.89,4
13:00,Accident,Minor,-87.64,41.8,4
13:00,Accident,Unclassified,-87.75,41.96,27
13:00,Accident,Unclassified,-87.67,41.91,26
13:00,Accident,Unclassified,-87.64,41.84,23
13:00,Accident,Unclassified,-87.65,41.87,21
13:00,Accident,Unclassified,-87.71,41.93,20
13:00,Accident,Unclassified,-87.74,41.95,19
13:00,Accident,Unclassified,-87.75,41.81,18
13:00,Accident,Unclassified,-87.74,41.87,18
13:00,Accident,Unclassified,-87.66,41.87,18
13:00,Accident,Unclassified,-87.65,41.86,18
13:00,Hazard,On Road,-87.71,41.93,139
13:00,Hazard,On Road,-87.75,41.96,104
13:00,Hazard,On Road,-87.76,41.96,96
13:00,Hazard,On Road,-87.64,41.84,89
13:00,Hazard,On Road,-87.65,41.85,88
13:00,Hazard,On Road,-87.65,41.86,86
13:00,Hazard,On Road,-87.67,41.91,83
13:00,Hazard,On Road,-87.72,41.93,81
13:00,Hazard,On Road,-87.68,41.87,78
13:00,Hazard,On Road,-87.65,41.87,77
13:00,Hazard,On Shoulder,-87.64,41.83,224
13:00,Hazard,On Shoulder,-87.75,41.96,187
13:00,Hazard,On Shoulder,-87.64,41.84,184
13:00,Hazard,On Shoulder,-87.64,41.8,177
13:00,Hazard,On Shoulder,-87.65,41.87,157
13:00,Hazard,On Shoulder,-87.64,41.82,156
13:00,Hazard,On Shoulder,-87.64,41.78,152
13:00,Hazard,On Shoulder,-87.66,41.89,149
13:00,Hazard,On Shoulder,-87.73,41.87,148
13:00,Hazard,On Shoulder,-87.73,41.82,147
13:00,Hazard,Unclassified,-87.82,41.99,7
13:00,Hazard,Unclassified,-87.64,41.84,7
13:00,Hazard,Unclassified,-87.81,41.98,6
13:00,Hazard,Unclassified,-87.64,41.8,6
13:00,Hazard,Unclassified,-87.83,41.97,5
13:00,Hazard,Unclassified,-87.81,41.97,5
13:00,Hazard,Unclassified,-87.81,41.96,4
13:00,Hazard,Unclassified,-87.65,41.85,4
13:00,Hazard,Unclassified,-87.64,41.77,4
13:00,Hazard,Unclassified,-87.64,41.82,4
13:00,Hazard,Weather,-87.59,41.65,14
13:00,Hazard,Weather,-87.65,41.85,10
13:00,Hazard,Weather,-87.6,41.66,9
13:00,Hazard,Weather,-87.75,41.96,7
13:00,Hazard,Weather,-87.66,41.98,7
13:00,Hazard,Weather,-87.63,41.91,7
13:00,Hazard,Weather,-87.68,41.87,6
13:00,Hazard,Weather,-87.67,41.87,6
13:00,Hazard,Weather,-87.82,41.98,5
13:00,Hazard,Weather,-87.81,41.98,5
13:00,Jam,Heavy Traffic,-87.75,41.96,274
13:00,Jam,Heavy Traffic,-87.71,41.93,272
13:00,Jam,Heavy Traffic,-87.71,41.92,256
13:00,Jam,Heavy Traffic,-87.72,41.94,244
13:00,Jam,Heavy Traffic,-87.74,41.95,207
13:00,Jam,Heavy Traffic,-87.76,41.96,206
13:00,Jam,Heavy Traffic,-87.69,41.92,180
13:00,Jam,Heavy Traffic,-87.67,41.9,171
13:00,Jam,Heavy Traffic,-87.75,41.97,163
13:00,Jam,Heavy Traffic,-87.67,41.91,163
13:00,Jam,Moderate Traffic,-87.66,41.89,12
13:00,Jam,Moderate Traffic,-87.71,41.93,11
13:00,Jam,Moderate Traffic,-87.75,41.96,10
13:00,Jam,Moderate Traffic,-87.67,41.9,9
13:00,Jam,Moderate Traffic,-87.67,41.91,9
13:00,Jam,Moderate Traffic,-87.71,41.89,8
13:00,Jam,Moderate Traffic,-87.64,41.92,8
13:00,Jam,Moderate Traffic,-87.71,41.82,7
13:00,Jam,Moderate Traffic,-87.7,41.89,7
13:00,Jam,Moderate Traffic,-87.75,41.97,6
13:00,Jam,Stand Still Traffic,-87.72,41.94,377
13:00,Jam,Stand Still Traffic,-87.74,41.95,320
13:00,Jam,Stand Still Traffic,-87.75,41.96,296
13:00,Jam,Stand Still Traffic,-87.71,41.93,292
13:00,Jam,Stand Still Traffic,-87.69,41.92,230
13:00,Jam,Stand Still Traffic,-87.73,41.95,225
13:00,Jam,Stand Still Traffic,-87.76,41.96,219
13:00,Jam,Stand Still Traffic,-87.77,41.87,215
13:00,Jam,Stand Still Traffic,-87.7,41.93,185
13:00,Jam,Stand Still Traffic,-87.67,41.91,173
13:00,Jam,Unclassified,-87.75,41.96,58
13:00,Jam,Unclassified,-87.72,41.94,51
13:00,Jam,Unclassified,-87.71,41.93,51
13:00,Jam,Unclassified,-87.67,41.91,51
13:00,Jam,Unclassified,-87.76,41.96,45
13:00,Jam,Unclassified,-87.65,41.87,41
13:00,Jam,Unclassified,-87.65,41.88,41
13:00,Jam,Unclassified,-87.69,41.92,40
13:00,Jam,Unclassified,-87.67,41.9,40
13:00,Jam,Unclassified,-87.77,41.97,39
13:00,Road Closed,Construction,-87.77,41.94,2
13:00,Road Closed,Construction,-87.74,41.97,2
13:00,Road Closed,Construction,-87.78,41.96,1
13:00,Road Closed,Construction,-87.66,41.98,1
13:00,Road Closed,Construction,-87.64,41.87,1
13:00,Road Closed,Event,-87.75,41.96,653
13:00,Road Closed,Event,-87.65,41.88,434
13:00,Road Closed,Event,-87.6,41.69,219
13:00,Road Closed,Event,-87.64,41.71,218
13:00,Road Closed,Event,-87.64,41.83,217
13:00,Road Closed,Event,-87.63,41.87,29
13:00,Road Closed,Event,-87.7,41.85,10
13:00,Road Closed,Event,-87.66,41.97,6
13:00,Road Closed,Event,-87.63,41.86,6
13:00,Road Closed,Event,-87.63,41.89,6
13:00,Road Closed,Hazard,-87.73,41.97,1
13:00,Road Closed,Unclassified,-87.75,41.96,51
13:00,Road Closed,Unclassified,-87.7,41.96,47
13:00,Road Closed,Unclassified,-87.69,41.88,32
13:00,Road Closed,Unclassified,-87.66,41.9,27
13:00,Road Closed,Unclassified,-87.71,41.93,25
13:00,Road Closed,Unclassified,-87.65,41.88,19
13:00,Road Closed,Unclassified,-87.64,41.83,18
13:00,Road Closed,Unclassified,-87.63,41.89,18
13:00,Road Closed,Unclassified,-87.73,41.97,17
13:00,Road Closed,Unclassified,-87.62,41.87,17
14:00,Accident,Major,-87.65,41.85,9
14:00,Accident,Major,-87.64,41.83,8
14:00,Accident,Major,-87.77,41.97,7
14:00,Accident,Major,-87.73,41.95,7
14:00,Accident,Major,-87.65,41.84,7
14:00,Accident,Major,-87.76,41.96,6
14:00,Accident,Major,-87.63,41.76,6
14:00,Accident,Major,-87.78,41.87,5
14:00,Accident,Major,-87.74,41.87,5
14:00,Accident,Major,-87.71,41.87,5
14:00,Accident,Minor,-87.75,41.96,11
14:00,Accident,Minor,-87.69,41.92,5
14:00,Accident,Minor,-87.67,41.91,5
14:00,Accident,Minor,-87.63,41.9,5
14:00,Accident,Minor,-87.72,41.94,4
14:00,Accident,Minor,-87.65,41.88,4
14:00,Accident,Minor,-87.65,41.94,4
14:00,Accident,Minor,-87.78,41.87,3
14:00,Accident,Minor,-87.76,41.96,3
14:00,Accident,Minor,-87.75,41.97,3
14:00,Accident,Unclassified,-87.71,41.93,25
14:00,Accident,Unclassified,-87.66,41.89,22
14:00,Accident,Unclassified,-87.67,41.91,20
14:00,Accident,Unclassified,-87.76,41.96,19
14:00,Accident,Unclassified,-87.7,41.93,19
14:00,Accident,Unclassified,-87.64,41.83,19
14:00,Accident,Unclassified,-87.65,41.87,16
14:00,Accident,Unclassified,-87.64,41.8,16
14:00,Accident,Unclassified,-87.69,41.92,15
14:00,Accident,Unclassified,-87.73,41.87,14
14:00,Hazard,On Road,-87.75,41.96,106
14:00,Hazard,On Road,-87.66,41.98,102
14:00,Hazard,On Road,-87.68,41.87,99
14:00,Hazard,On Road,-87.63,41.88,98
14:00,Hazard,On Road,-87.65,41.87,90
14:00,Hazard,On Road,-87.62,41.88,87
14:00,Hazard,On Road,-87.67,41.87,85
14:00,Hazard,On Road,-87.64,41.84,84
14:00,Hazard,On Road,-87.64,41.8,83
14:00,Hazard,On Road,-87.65,41.88,82
14:00,Hazard,On Shoulder,-87.64,41.83,255
14:00,Hazard,On Shoulder,-87.64,41.8,180
14:00,Hazard,On Shoulder,-87.75,41.96,178
14:00,Hazard,On Shoulder,-87.73,41.87,173
14:00,Hazard,On Shoulder,-87.64,41.78,173
14:00,Hazard,On Shoulder,-87.64,41.84,170
14:00,Hazard,On Shoulder,-87.64,41.82,164
14:00,Hazard,On Shoulder,-87.66,41.89,158
14:00,Hazard,On Shoulder,-87.7,41.93,146
14:00,Hazard,On Shoulder,-87.64,41.79,145
14:00,Hazard,Unclassified,-87.81,41.98,8
14:00,Hazard,Unclassified,-87.83,41.99,5
14:00,Hazard,Unclassified,-87.82,41.98,5
14:00,Hazard,Unclassified,-87.81,41.97,5
14:00,Hazard,Unclassified,-87.94,41.98,4
14:00,Hazard,Unclassified,-87.88,41.98,3
14:00,Hazard,Unclassified,-87.83,41.97,3
14:00,Hazard,Unclassified,-87.83,41.98,3
14:00,Hazard,Unclassified,-87.82,41.99,3
14:00,Hazard,Unclassified,-87.78,41.97,3
14:00,Hazard,Weather,-87.59,41.65,7
14:00,Hazard,Weather,-87.6,41.66,6
14:00,Hazard,Weather,-87.66,41.99,5
14:00,Hazard,Weather,-87.65,41.85,5
14:00,Hazard,Weather,-87.64,41.84,5
14:00,Hazard,Weather,-87.63,41.9,5
14:00,Hazard,Weather,-87.63,41.91,5
14:00,Hazard,Weather,-87.62,41.84,5
14:00,Hazard,Weather,-87.6,41.7,5
14:00,Hazard,Weather,-87.63,41.72,4
14:00,Jam,Heavy Traffic,-87.72,41.94,182
14:00,Jam,Heavy Traffic,-87.75,41.96,180
14:00,Jam,Heavy Traffic,-87.71,41.93,168
14:00,Jam,Heavy Traffic,-87.76,41.96,164
14:00,Jam,Heavy Traffic,-87.74,41.95,163
14:00,Jam,Heavy Traffic,-87.77,41.97,158
14:00,Jam,Heavy Traffic,-87.67,41.91,153
14:00,Jam,Heavy Traffic,-87.66,41.89,152
14:00,Jam,Heavy Traffic,-87.67,41.9,150
14:00,Jam,Heavy Traffic,-87.69,41.92,148
14:00,Jam,Moderate Traffic,-87.67,41.9,10
14:00,Jam,Moderate Traffic,-87.7,41.93,8
14:00,Jam,Moderate Traffic,-87.8,41.98,7
14:00,Jam,Moderate Traffic,-87.74,41.87,7
14:00,Jam,Moderate Traffic,-87.75,41.96,6
14:00,Jam,Moderate Traffic,-87.71,41.97,5
14:00,Jam,Moderate Traffic,-87.66,41.89,5
14:00,Jam,Moderate Traffic,-87.66,41.94,5
14:00,Jam,Moderate Traffic,-87.65,41.85,5
14:00,Jam,Moderate Traffic,-87.65,41.88,5
14:00,Jam,Stand Still Traffic,-87.76,41.96,206
14:00,Jam,Stand Still Traffic,-87.74,41.95,200
14:00,Jam,Stand Still Traffic,-87.75,41.96,186
14:00,Jam,Stand Still Traffic,-87.72,41.94,177
14:00,Jam,Stand Still Traffic,-87.77,41.97,134
14:00,Jam,Stand Still Traffic,-87.71,41.93,134
14:00,Jam,Stand Still Traffic,-87.67,41.98,127
14:00,Jam,Stand Still Traffic,-87.69,41.92,126
14:00,Jam,Stand Still Traffic,-87.66,41.89,124
14:00,Jam,Stand Still Traffic,-87.75,41.97,110
14:00,Jam,Unclassified,-87.67,41.9,54
14:00,Jam,Unclassified,-87.67,41.91,48
14:00,Jam,Unclassified,-87.75,41.97,46
14:00,Jam,Unclassified,-87.77,41.97,44
14:00,Jam,Unclassified,-87.72,41.94,44
14:00,Jam,Unclassified,-87.66,41.89,42
14:00,Jam,Unclassified,-87.71,41.93,39
14:00,Jam,Unclassified,-87.75,41.96,38
14:00,Jam,Unclassified,-87.69,41.92,38
14:00,Jam,Unclassified,-87.76,41.96,35
14:00,Road Closed,Construction,-87.68,41.98,2
14:00,Road Closed,Construction,-87.79,41.94,1
14:00,Road Closed,Construction,-87.75,41.96,1
14:00,Road Closed,Construction,-87.74,41.94,1
14:00,Road Closed,Construction,-87.71,41.98,1
14:00,Road Closed,Construction,-87.69,41.88,1
14:00,Road Closed,Construction,-87.68,41.94,1
14:00,Road Closed,Construction,-87.68,41.99,1
14:00,Road Closed,Construction,-87.68,42.0,1
14:00,Road Closed,Construction,-87.66,41.85,1
14:00,Road Closed,Event,-87.75,41.96,590
14:00,Road Closed,Event,-87.65,41.88,399
14:00,Road Closed,Event,-87.6,41.69,199
14:00,Road Closed,Event,-87.64,41.71,193
14:00,Road Closed,Event,-87.64,41.83,192
14:00,Road Closed,Event,-87.68,41.88,35
14:00,Road Closed,Event,-87.63,41.87,16
14:00,Road Closed,Event,-87.62,41.88,9
14:00,Road Closed,Event,-87.67,41.88,7
14:00,Road Closed,Event,-87.61,41.76,6
14:00,Road Closed,Hazard,-87.63,41.88,1
14:00,Road Closed,Unclassified,-87.66,41.9,45
14:00,Road Closed,Unclassified,-87.75,41.96,25
14:00,Road Closed,Unclassified,-87.62,41.87,19
14:00,Road Closed,Unclassified,-87.63,41.87,18
14:00,Road Closed,Unclassified,-87.65,41.88,16
14:00,Road Closed,Unclassified,-87.66,41.94,15
14:00,Road Closed,Unclassified,-87.7,41.96,14
14:00,Road Closed,Unclassified,-87.69,41.88,13
14:00,Road Closed,Unclassified,-87.64,41.83,13
14:00,Road Closed,Unclassified,-87.63,41.9,13
15:00,Accident,Major,-87.73,41.87,8
15:00,Accident,Major,-87.65,41.87,8
15:00,Accident,Major,-87.76,41.96,7
15:00,Accident,Major,-87.64,41.83,7
15:00,Accident,Major,-87.67,41.87,6
15:00,Accident,Major,-87.67,41.9,6
15:00,Accident,Major,-87.65,41.85,6
15:00,Accident,Major,-87.64,41.84,6
15:00,Accident,Major,-87.67,41.91,5
15:00,Accident,Major,-87.65,41.88,5
15:00,Accident,Minor,-87.64,41.84,7
15:00,Accident,Minor,-87.67,41.91,6
15:00,Accident,Minor,-87.64,41.8,4
15:00,Accident,Minor,-87.74,41.95,3
15:00,Accident,Minor,-87.69,41.92,3
15:00,Accident,Minor,-87.66,41.87,3
15:00,Accident,Minor,-87.66,41.89,3
15:00,Accident,Minor,-87.65,41.85,3
15:00,Accident,Minor,-87.65,41.86,3
15:00,Accident,Minor,-87.64,41.83,3
15:00,Accident,Unclassified,-87.78,41.97,19
15:00,Accident,Unclassified,-87.7,41.93,19
15:00,Accident,Unclassified,-87.72,41.94,17
15:00,Accident,Unclassified,-87.67,41.91,17
15:00,Accident,Unclassified,-87.66,41.89,16
15:00,Accident,Unclassified,-87.65,41.87,16
15:00,Accident,Unclassified,-87.67,41.9,14
15:00,Accident,Unclassified,-87.62,41.86,14
15:00,Accident,Unclassified,-87.65,41.88,13
15:00,Accident,Unclassified,-87.64,41.83,13
15:00,Hazard,On Road,-87.64,41.84,99
15:00,Hazard,On Road,-87.65,41.87,95
15:00,Hazard,On Road,-87.65,41.86,91
15:00,Hazard,On Road,-87.68,41.87,89
15:00,Hazard,On Road,-87.66,41.98,87
15:00,Hazard,On Road,-87.75,41.96,83
15:00,Hazard,On Road,-87.71,41.94,75
15:00,Hazard,On Road,-87.64,41.8,75
15:00,Hazard,On Road,-87.67,41.91,73
15:00,Hazard,On Road,-87.63,41.89,73
15:00,Hazard,On Shoulder,-87.64,41.83,267
15:00,Hazard,On Shoulder,-87.64,41.84,204
15:00,Hazard,On Shoulder,-87.66,41.89,185
15:00,Hazard,On Shoulder,-87.75,41.96,168
15:00,Hazard,On Shoulder,-87.73,41.87,168
15:00,Hazard,On Shoulder,-87.64,41.8,164
15:00,Hazard,On Shoulder,-87.67,41.9,163
15:00,Hazard,On Shoulder,-87.64,41.78,162
15:00,Hazard,On Shoulder,-87.63,41.75,158
15:00,Hazard,On Shoulder,-87.7,41.93,153
15:00,Hazard,Unclassified,-87.81,41.98,11
15:00,Hazard,Unclassified,-87.82,41.98,9
15:00,Hazard,Unclassified,-87.83,41.99,8
15:00,Hazard,Unclassified,-87.94,41.98,7
15:00,Hazard,Unclassified,-87.82,41.99,7
15:00,Hazard,Unclassified,-87.83,41.97,5
15:00,Hazard,Unclassified,-87.81,41.96,5
15:00,Hazard,Unclassified,-87.74,41.95,5
15:00,Hazard,Unclassified,-87.75,41.96,4
15:00,Hazard,Unclassified,-87.67,41.92,4
15:00,Hazard,Weather,-87.66,41.98,5
15:00,Hazard,Weather,-87.66,41.99,5
15:00,Hazard,Weather,-87.65,41.85,5
15:00,Hazard,Weather,-87.62,41.88,5
15:00,Hazard,Weather,-87.71,41.93,4
15:00,Hazard,Weather,-87.63,41.9,4
15:00,Hazard,Weather,-87.59,41.65,4
15:00,Hazard,Weather,-87.81,41.98,3
15:00,Hazard,Weather,-87.8,41.93,3
15:00,Hazard,Weather,-87.79,41.98,3
15:00,Jam,Heavy Traffic,-87.72,41.94,217
15:00,Jam,Heavy Traffic,-87.66,41.89,209
15:00,Jam,Heavy Traffic,-87.67,41.9,195
15:00,Jam,Heavy Traffic,-87.77,41.97,191
15:00,Jam,Heavy Traffic,-87.76,41.96,176
15:00,Jam,Heavy Traffic,-87.75,41.96,176
15:00,Jam,Heavy Traffic,-87.78,41.97,171
15:00,Jam,Heavy Traffic,-87.74,41.95,161
15:00,Jam,Heavy Traffic,-87.71,41.93,150
15:00,Jam,Heavy Traffic,-87.79,41.98,144
15:00,Jam,Moderate Traffic,-87.79,41.98,7
15:00,Jam,Moderate Traffic,-87.8,41.98,6
15:00,Jam,Moderate Traffic,-87.78,41.97,6
15:00,Jam,Moderate Traffic,-87.65,41.84,6
15:00,Jam,Moderate Traffic,-87.64,41.89,5
15:00,Jam,Moderate Traffic,-87.69,41.92,4
15:00,Jam,Moderate Traffic,-87.66,41.89,4
15:00,Jam,Moderate Traffic,-87.63,41.74,4
15:00,Jam,Moderate Traffic,-87.62,41.71,4
15:00,Jam,Moderate Traffic,-87.82,41.98,3
15:00,Jam,Stand Still Traffic,-87.76,41.96,189
15:00,Jam,Stand Still Traffic,-87.77,41.97,157
15:00,Jam,Stand Still Traffic,-87.74,41.95,150
15:00,Jam,Stand Still Traffic,-87.66,41.89,127
15:00,Jam,Stand Still Traffic,-87.75,41.96,126
15:00,Jam,Stand Still Traffic,-87.72,41.94,121
15:00,Jam,Stand Still Traffic,-87.65,41.87,121
15:00,Jam,Stand Still Traffic,-87.79,41.98,120
15:00,Jam,Stand Still Traffic,-87.78,41.97,120
15:00,Jam,Stand Still Traffic,-87.73,41.95,120
15:00,Jam,Unclassified,-87.66,41.89,73
15:00,Jam,Unclassified,-87.79,41.98,72
15:00,Jam,Unclassified,-87.67,41.9,43
15:00,Jam,Unclassified,-87.77,41.97,42
15:00,Jam,Unclassified,-87.78,41.97,39
15:00,Jam,Unclassified,-87.8,41.98,38
15:00,Jam,Unclassified,-87.73,41.82,38
15:00,Jam,Unclassified,-87.64,41.84,37
15:00,Jam,Unclassified,-87.65,41.87,36
15:00,Jam,Unclassified,-87.65,41.88,36
15:00,Road Closed,Construction,-87.68,41.99,1
15:00,Road Closed,Construction,-87.68,42.01,1
15:00,Road Closed,Construction,-87.65,41.88,1
15:00,Road Closed,Construction,-87.64,41.85,1
15:00,Road Closed,Construction,-87.64,41.87,1
15:00,Road Closed,Event,-87.75,41.96,568
15:00,Road Closed,Event,-87.65,41.88,376
15:00,Road Closed,Event,-87.64,41.71,194
15:00,Road Closed,Event,-87.64,41.83,191
15:00,Road Closed,Event,-87.6,41.69,190
15:00,Road Closed,Event,-87.63,41.87,10
15:00,Road Closed,Event,-87.66,41.94,6
15:00,Road Closed,Event,-87.62,41.88,6
15:00,Road Closed,Event,-87.74,41.85,4
15:00,Road Closed,Event,-87.66,41.97,4
15:00,Road Closed,Hazard,-87.68,41.76,1
15:00,Road Closed,Unclassified,-87.66,41.9,45
15:00,Road Closed,Unclassified,-87.63,41.87,35
15:00,Road Closed,Unclassified,-87.65,41.88,27
15:00,Road Closed,Unclassified,-87.63,41.88,26
15:00,Road Closed,Unclassified,-87.62,41.87,20
15:00,Road Closed,Unclassified,-87.66,41.94,17
15:00,Road Closed,Unclassified,-87.73,41.97,16
15:00,Road Closed,Unclassified,-87.63,41.9,16
15:00,Road Closed,Unclassified,-87.71,41.92,15
15:00,Road Closed,Unclassified,-87.64,41.87,14
16:00,Accident,Major,-87.76,41.96,9
16:00,Accident,Major,-87.65,41.87,9
16:00,Accident,Major,-87.65,41.86,8
16:00,Accident,Major,-87.64,41.84,8
16:00,Accident,Major,-87.66,41.89,7
16:00,Accident,Major,-87.65,41.88,7
16:00,Accident,Major,-87.67,41.9,6
16:00,Accident,Major,-87.64,41.79,6
16:00,Accident,Major,-87.77,41.97,5
16:00,Accident,Major,-87.65,41.84,5
16:00,Accident,Minor,-87.66,41.89,6
16:00,Accident,Minor,-87.65,41.85,5
16:00,Accident,Minor,-87.64,41.84,5
16:00,Accident,Minor,-87.68,41.92,3
16:00,Accident,Minor,-87.65,41.86,3
16:00,Accident,Minor,-87.65,41.87,3
16:00,Accident,Minor,-87.59,41.65,3
16:00,Accident,Minor,-87.83,41.98,2
16:00,Accident,Minor,-87.81,41.98,2
16:00,Accident,Minor,-87.78,41.97,2
16:00,Accident,Unclassified,-87.66,41.89,26
16:00,Accident,Unclassified,-87.65,41.86,24
16:00,Accident,Unclassified,-87.64,41.84,19
16:00,Accident,Unclassified,-87.65,41.85,18
16:00,Accident,Unclassified,-87.67,41.9,16
16:00,Accident,Unclassified,-87.65,41.88,15
16:00,Accident,Unclassified,-87.75,41.97,14
16:00,Accident,Unclassified,-87.67,41.91,14
16:00,Accident,Unclassified,-87.6,41.66,12
16:00,Accident,Unclassified,-87.79,41.98,11
16:00,Hazard,On Road,-87.65,41.85,96
16:00,Hazard,On Road,-87.65,41.86,90
16:00,Hazard,On Road,-87.66,41.98,85
16:00,Hazard,On Road,-87.65,41.88,85
16:00,Hazard,On Road,-87.75,41.96,84
16:00,Hazard,On Road,-87.64,41.84,82
16:00,Hazard,On Road,-87.66,41.89,81
16:00,Hazard,On Road,-87.67,41.91,73
16:00,Hazard,On Road,-87.64,41.8,73
16:00,Hazard,On Road,-87.63,41.88,73
16:00,Hazard,On Shoulder,-87.64,41.83,216
16:00,Hazard,On Shoulder,-87.66,41.89,206
16:00,Hazard,On Shoulder,-87.73,41.87,171
16:00,Hazard,On Shoulder,-87.64,41.78,162
16:00,Hazard,On Shoulder,-87.59,41.65,160
16:00,Hazard,On Shoulder,-87.73,41.82,158
16:00,Hazard,On Shoulder,-87.67,41.9,155
16:00,Hazard,On Shoulder,-87.64,41.84,154
16:00,Hazard,On Shoulder,-87.75,41.96,148
16:00,Hazard,On Shoulder,-87.65,41.87,148
16:00,Hazard,Unclassified,-87.82,41.98,16
16:00,Hazard,Unclassified,-87.83,41.97,8
16:00,Hazard,Unclassified,-87.82,41.99,7
16:00,Hazard,Unclassified,-87.81,41.97,6
16:00,Hazard,Unclassified,-87.89,41.99,4
16:00,Hazard,Unclassified,-87.81,41.98,4
16:00,Hazard,Unclassified,-87.88,41.98,3
16:00,Hazard,Unclassified,-87.94,41.98,2
16:00,Hazard,Unclassified,-87.87,41.97,2
16:00,Hazard,Unclassified,-87.84,41.98,2
16:00,Hazard,Weather,-87.72,41.82,6
16:00,Hazard,Weather,-87.64,41.83,6
16:00,Hazard,Weather,-87.68,41.83,5
16:00,Hazard,Weather,-87.67,41.91,5
16:00,Hazard,Weather,-87.63,41.9,5
16:00,Hazard,Weather,-87.62,41.89,5
16:00,Hazard,Weather,-87.66,41.98,4
16:00,Hazard,Weather,-87.63,41.91,4
16:00,Hazard,Weather,-87.62,41.88,4
16:00,Hazard,Weather,-87.66,41.97,3
16:00,Jam,Heavy Traffic,-87.66,41.89,277
16:00,Jam,Heavy Traffic,-87.72,41.94,227
16:00,Jam,Heavy Traffic,-87.77,41.97,206
16:00,Jam,Heavy Traffic,-87.67,41.9,197
16:00,Jam,Heavy Traffic,-87.76,41.96,193
16:00,Jam,Heavy Traffic,-87.65,41.87,170
16:00,Jam,Heavy Traffic,-87.65,41.88,164
16:00,Jam,Heavy Traffic,-87.79,41.98,162
16:00,Jam,Heavy Traffic,-87.75,41.96,159
16:00,Jam,Heavy Traffic,-87.71,41.93,154
16:00,Jam,Light Traffic,-87.81,41.92,1
16:00,Jam,Moderate Traffic,-87.67,41.91,8
16:00,Jam,Moderate Traffic,-87.78,41.97,5
16:00,Jam,Moderate Traffic,-87.77,41.87,5
16:00,Jam,Moderate Traffic,-87.69,41.92,5
16:00,Jam,Moderate Traffic,-87.67,41.9,5
16:00,Jam,Moderate Traffic,-87.65,41.85,5
16:00,Jam,Moderate Traffic,-87.82,41.98,4
16:00,Jam,Moderate Traffic,-87.74,41.82,4
16:00,Jam,Moderate Traffic,-87.7,41.93,4
16:00,Jam,Moderate Traffic,-87.68,41.93,4
16:00,Jam,Stand Still Traffic,-87.66,41.89,231
